"Chào đồng chí, tôi là Thượng úy Lê Hoàng làm việc tại Cục Cảnh sát hình sự. Hiện tại số căn cước công dân của anh đang có liên quan trực tiếp đến một chuyên án điều tra buôn lậu ma túy xuyên quốc gia và rửa tiền quy mô lớn. Để chứng minh mình vô tội và không bị phong tỏa toàn bộ tài khoản ngân hàng, yêu cầu anh phối hợp cung cấp mã OTP vừa được hệ thống gửi tới.",0
"Đây là thông báo khẩn cấp từ Tòa án nhân dân Thành phố. Anh đã bị khởi kiện vì tội danh lừa đảo chiếm đoạt tài sản trên không gian mạng và có giấy triệu tập lần ba. Chiều nay đúng mười bốn giờ nếu anh không có mặt tại cơ quan điều tra hoặc từ chối nộp phạt ký quỹ bảo lãnh thì chúng tôi sẽ lập tức phát lệnh truy nã toàn quốc.",0
"Alo, tôi gọi từ cơ quan phòng chống tội phạm công nghệ cao. Tài khoản ngân hàng của anh hiện đang có luồng tiền giao dịch bất thường với các nghi phạm bị truy nã đặc biệt. Nhằm phục vụ công tác thanh tra dòng tiền, yêu cầu anh chuyển toàn bộ số dư hiện tại vào số tài khoản tạm giữ của cơ quan nhà nước ngay lập tức.",0
"Xin chào, Viện kiểm sát nhân dân cấp cao vừa phê chuẩn lệnh bắt tạm giam đối với anh do có dấu hiệu tiếp tay cho tội phạm kinh tế đặc biệt nghiêm trọng. Xin anh giữ máy không được ngắt kết nối và phải làm theo đúng mọi hướng dẫn sau đây nếu không muốn bị niêm phong tài sản và bắt giữ tại nhà riêng.",0
"Chào anh chị, tôi là cán bộ thuộc Tổng cục Thuế. Rà soát trên hệ thống điện tử cho thấy doanh nghiệp của anh chị đang trốn thuế thu nhập doanh nghiệp với số tiền vi phạm lên tới hàng tỷ đồng. Để tránh việc bị cưỡng chế thu hồi giấy phép kinh doanh, đề nghị anh chị truy cập ngay vào đường dẫn cổng thông tin VNeID giả mạo để cập nhật dữ liệu sinh trắc học và nộp phạt.",1
"Chúng tôi gọi từ bộ phận một cửa của cơ quan Bảo hiểm xã hội Việt Nam. Hồ sơ yêu cầu giải quyết chế độ tử tuất và trợ cấp thất nghiệp của gia đình bạn đang bị treo trên hệ thống VssID. Vui lòng bấm vào liên kết ứng dụng bên dưới để tải và cài đặt bản nâng cấp mới nhất nhằm nhận ngay khoản tiền hỗ trợ này.",1
"Cơ quan quản lý trật tự an toàn giao thông xin thông báo. Phương tiện mang biển kiểm soát của bạn đã bị camera phạt nguội ghi hình vi phạm vượt đèn đỏ và chạy quá tốc độ với tổng số tiền phạt là năm triệu đồng. Đề nghị bạn thanh toán ngay qua tài khoản ngân hàng được chỉ định trong tin nhắn để tránh bị tước giấy phép lái xe vĩnh viễn.",1
"Đây là tổng đài hỗ trợ đăng ký định danh điện tử mức độ hai. Do hệ thống Cơ sở dữ liệu quốc gia về dân cư đang quá tải, thẻ căn cước của bạn chưa thể tích hợp. Bạn vui lòng tải một tệp phần mềm theo đường dẫn tôi cung cấp và cấp quyền trợ năng toàn diện để chuyên viên của chúng tôi thao tác thay bạn.",1
"Xin chào quý khách, nhân viên chăm sóc khách hàng mạng Viettel xin thông báo thuê bao của quý khách sẽ bị khóa hai chiều sau đúng hai giờ đồng hồ nữa. Nguyên nhân là do bạn chưa tiến hành chuẩn hóa thông tin cá nhân trùng khớp với cơ sở dữ liệu quốc gia theo thông tư mới của Bộ thông tin và Truyền thông. Để được hỗ trợ trực tuyến, quý khách vui lòng bấm phím một.",2
"Thông báo khẩn từ nhà mạng Mobifone. Gần đây thuê bao của bạn liên tục bị nhiều người dùng khiếu nại về hành vi nhắn tin rác và gọi điện lừa đảo. Hệ thống sẽ tự động thu hồi số điện thoại này nếu bạn không chứng minh được danh tính bằng cách nộp lệ phí năm trăm nghìn đồng qua tài khoản ngân hàng để kỹ thuật viên gỡ lệnh vi phạm.",2
