"Tôi là y tá phòng cấp cứu bệnh viện Chợ Rẫy gọi đây. Con trai của bà đang nằm cấp cứu do tai nạn giao thông rất nghiêm trọng vừa xảy ra ở đường Nguyễn Trãi. Cần đặt cọc viện phí khẩn cấp 30 triệu đồng ngay để tiến hành phẫu thuật không thể chờ thêm ạ.",0
"Bác ơi đây là bác sĩ Minh trực cấp cứu bệnh viện Bạch Mai gọi. Con bác là Tuấn vừa bị tai nạn ngã xe máy chấn thương đầu nặng lắm. Bác có thể chuyển gấp 50 triệu vào tài khoản này để bọn cháu làm phẫu thuật ngay giờ không ạ.",0
"Chị ơi tôi gọi từ phòng hồi sức cấp cứu bệnh viện Việt Đức. Chồng chị vừa được đưa vào cấp cứu do tai nạn lao động nguy kịch. Chúng tôi cần chị chuyển khoản ngay 20 triệu đặt cọc chi phí phẫu thuật mới có thể cứu anh ấy được.",0
"Thưa chú tôi là điều dưỡng bệnh viện Nhân Dân 115 Sài Gòn gọi. Ba của chú vừa được đưa vào cấp cứu lúc nãy do đột quỵ. Tình trạng nguy hiểm lắm chú ơi cần đặt cọc viện phí 40 triệu ngay bây giờ để tiến hành can thiệp khẩn cấp.",0
"Anh ơi tôi là bác sĩ trực bệnh viện đa khoa tỉnh Đồng Nai. Em gái anh vừa bị xe tải húc vào đang hôn mê không có người thân bên cạnh. Anh chuyển nhanh 25 triệu vào tài khoản này để tụi tôi tiến hành phẫu thuật cấp cứu ngay nhé.",0
"O ơi đây là thầy giáo chủ nhiệm con O gọi đây. Con O bị té ngã từ cầu thang xuống bất tỉnh lúc ra chơi giờ đang nằm cấp cứu rồi. O chuyển gấp 15 triệu vào tài khoản tôi đây để đóng viện phí cho bé đi nhé đang cấp bách lắm.",0
"Má ơi con đây, con đang ở bệnh viện rồi má ơi. Con bị tai nạn xe không tự đi được. Bác sĩ đang cần tiền đặt cọc phẫu thuật mà con không có tiền theo. Má chuyển gấp 20 triệu vào số tài khoản này cho con đi má ơi con đau lắm.",0
"Dạ thưa bác tôi là điều dưỡng trưởng gọi đây ạ. Cháu của bác là Hương vừa nhập cấp cứu do ngã từ xe khách xuống khi xe phanh gấp. Tình trạng cần can thiệp khẩn chúng tôi cần bác chuyển 35 triệu đặt cọc vào số tài khoản bệnh viện này ngay.",0
"Ông ơi đây là trạm y tế xã gọi đây. Bà nhà ông vừa được hàng xóm đưa vào cấp cứu do bị ngã gãy đùi rồi ông ơi. Ông có thể nhờ người chuyển khoản 10 triệu chi phí X-quang và băng bột khẩn cấp không ông cần làm ngay bây giờ.",0
"Ba ơi ba con là Hùng con không sao không sao nhưng vừa bị tai nạn nhỏ ở đường. Con đang ở đồn Công an phường và cần tiền đặt cọc giải quyết 8 triệu. Ba chuyển gấp vào số này để con về nhà được không ba ơi.",0
"Chú tôi gọi đây, cháu trai của chú là Bảo đang bị bắt giữ do tụi nó dàn dựng gây tai nạn và ăn vạ rồi chú ơi. Chú chuyển gấp 30 triệu để cháu bồi thường thoát ra không nó giao cho công an đó.",5
"O ơi đây là người đi đường thấy con O bị giật túi xách ngã xuống đường rồi. Con O bị chấn thương đầu đang bất tỉnh ở đây. Tôi giúp gọi cho O để O chuyển tiền viện phí vào số này giúp bé có tiền nhập viện nhanh đi.",0
"Bà ơi tôi gọi để thông báo cháu trai bà là Minh đang bị nhóm thanh niên khác giữ lại đòi bồi thường 20 triệu do va chạm giao thông. Cháu đang gào khóc ở đây bà ơi. Bà chuyển gấp 20 triệu vào số tôi cho cháu được về đi.",7
"Ba ơi con bị bắt cóc rồi ba ơi cứu con với. Kẻ xấu đang giữ con và yêu cầu ba chuyển 100 triệu vào tài khoản của chúng trong vòng 1 tiếng không chúng sẽ làm hại con. Ba đừng báo Công an chúng đang theo dõi máy của ba.",14
"Anh ơi vợ anh đang bị giữ con tin ở đây. Tôi là người mua nhà hàng xóm thì thấy chị ấy bị bắt đưa lên xe cấp cứu ão gì đó. Anh cần chuyển ngay 80 triệu tiền chuộc vào đây để chị được thả ra an toàn không tôi không chịu trách nhiệm.",14
"Bố ơi đừng gọi cho ai hết nhé. Con bị bắt rồi và chúng đang nghe điện thoại của bố đây. Bố chuyển tiền vào số tài khoản chúng gửi trong 30 phút nếu không chúng sẽ làm hại con. Bố hãy giữ bình tĩnh và làm theo đi.",14
"Mẹ ơi mẹ ơi con bị bắt ở đây rồi bọn xấu đang giữ con đòi tiền chuộc 50 triệu mẹ ơi. Mẹ đừng gọi cho ai cả nếu không chúng sẽ biết và làm hại con. Mẹ chuyển tiền ngay vào số tài khoản này đi mẹ ơi con sợ lắm.",14
"Chị ơi con chị học lớp 5A3 trường Tiểu học Nguyễn Du bị nhóm học sinh lớn hơn bắt nhốt sau trường đòi tiền chị ơi. Chúng đòi 5 triệu mới thả con ra. Chị chuyển gấp vào số này đi để con về nhà không bọn nó đánh con.",14
"Ông ngoại ơi đây là thằng Bảo nội ơi. Con đang bị nhốt trong phòng ở nhà bạn xấu ơi cứu con với. Ông chuyển 10 triệu vào số điện thoại này là ông chủ nhà nhé để họ thả con ra ông nhé con sợ quá.",14
"Đây là Điều tra viên Nguyễn Hùng Cường gọi từ Cục Cảnh Sát Hình Sự. Số điện thoại của chị có liên quan đến đường dây rửa tiền quốc tế hiện đang bị điều tra. Chị cần phối hợp ngay hôm nay không sẽ bị bắt tạm giam theo lệnh của Viện Kiểm Sát.",0
"Thưa ông đây là Cán bộ điều tra Công An Hà Nội gọi. Tài khoản ngân hàng của ông có liên quan đến vụ án lừa đảo chiếm đoạt tài sản đang điều tra. Ông cần chuyển hết toàn bộ tài sản vào tài khoản phong tỏa của chúng tôi để bảo toàn trong khi điều tra.",0
"Chị ơi Viện Kiểm Sát Nhân Dân Tối Cao gọi đây. Chị có liên quan đến vụ sử dụng tài khoản ngân hàng cho đường dây tội phạm mua bán ma túy. Chị phải chuyển toàn bộ số dư vào tài khoản kiểm soát của cơ quan tố tụng để phục vụ điều tra.",0
"Đây là Thẩm phán Trần Văn Lực thuộc Tòa Án Nhân Dân Thành Phố gọi. Anh đang bị khởi tố về tội danh tàng trữ tiêu thụ tiền giả. Anh cần nộp ngay 200 triệu tiền bảo lãnh không bị giam giữ trước khi phiên tòa diễn ra vào ngày mai.",0
"Bà ơi tôi là Điều tra viên Công an xã gọi. Tài khoản ngân hàng của bà bị kẻ xấu sử dụng để thực hiện giao dịch bất hợp pháp rồi. Bà cần ngay lập tức chuyển tiền vào tài khoản bảo hộ của chúng tôi để tiền của bà không bị tội phạm chiếm dụng.",0
"Thưa anh đây là Bộ Phận Phòng Chống Tội Phạm Tài Chính gọi. Anh có nguy cơ đang là nạn nhân của đường dây lừa đảo nhưng tài khoản của anh cũng bị liên đới. Để xóa liên đới anh cần chuyển tiền sang tài khoản an toàn do chúng tôi cung cấp trong 2 tiếng.",4
"Đây là cán bộ thuế Tổng Cục Thuế Nhà Nước gọi. Kiểm tra hồ sơ thuế của chị có sai phạm trong khai báo thu nhập 3 năm gần đây. Chị cần nộp ngay 50 triệu tiền truy thu và phạt không sẽ bị phong tỏa tài sản và khởi tố hình sự.",0
"Chào bác đây là Hải Quan Sân Bay gọi. Bác có kiện hàng quốc tế từ Mỹ gửi về đang bị tạm giữ do chứa vật phẩm bị cấm. Bác cần nộp phí thông quan 15 triệu vào tài khoản kho bạc nhà nước này để giải phóng hàng ngay hôm nay.",13
"Thưa ông tôi là Cảnh Sát Khu Vực gọi đây. Ông có đứng tên sở hữu xe máy biển số 51-AB 1234 không ạ. Xe đó vừa bị dùng trong vụ cướp xảy ra lúc nãy rồi ông ơi. Để minh oan ông cần chuyển ngay tạm ứng 8 triệu cho điều tra viên chứng minh.",0
