"Nghe đây nha, tao là cán bộ bên Cực Cảnh sát Hình Sự. Số cặc cặc của mày đang dính vào đường dây rửa tiền xuyên biên gưới. Nếu không lên nộp trình diện là tao phát lệnh bắt mày ngay lập tức.",0
"Chào chị em ơi tôi gọi từ Viên Kiếm Sát Nhân Dân Thành Phố. Hồ sơ của chị bị nhà băng kiện tội giả mạo hợp động. Chiều nay chị phải lên nộp tiền bảo lãnh khỏi bị bắt.",0
"Eng gọi từ Cớ Quang Côn Ang tề, hồ sơ của eng bị liên lụy vô vụ buôn ma túy xuyên quốc gia nớ. Eng tê phải chuyển khoản tiền đật cọc vô tài khoản an toàn của chúng tôi ngay bây chừ không là ra lệnh bắt liền.",0
"Alo anh ơi tui gọi cho anh từ Tòa Án Nhân Dân Quận à. Hồ sơ của anh bị kiện tội chiếm đoát tài sán đó, anh phải đóng tiền phạt bảo lãnh ngay là 5 triệu vô tài khoản tui chỉ, không là ra lệnh còng đầu anh liền.",0
"Tôi là điều tra viên bên Bộ Côn Ang. Chứng mình thứ nhân dân của anh đang bị người khác dùng để phạm tội. Anh cần chuyển khoản tiền đảm bảo vào tài khoản an toàn để chúng tôi xác minh ngay.",0
"Này đồng chí, tui phường gọi cho mày nha. Cái VNiEiDi của mày lỗi hiển thị rồi, bây nhấn vào đường link này tải ứng dụng về để tui khóa chứng mình thư bây cho không cần tải là bây mất tài khoản luôn.",1
"Bạn ơi tôi gọi từ Cục Quản Lý Dân Cư đây. Hệ thống VêNiĐi của bạn đang bị lỗi xác thực dữ liệu. Bạn cần tải ứng dụng từ đường link này về rồi cấp quyền truy cập đầy đủ để chúng tôi sửa từ xa.",1
"Alo eng ơi tui bên Sở Thông Tin tề. Cái mã định danh của eng bị lỗi dữ liệu cơ sở rồi eng ơi. Eng phải tải cái áp này về cấp quyền hết cho tui mới sửa được chớ không thì mất định danh luôn nha.",1
"Anh ơi tôi bên phòng công nghệ thông tin huyện gọi cho anh. Dữ liệu căn cước của anh trong hệ thống bị lỗi định dạng rồi anh ơi. Anh tải cái app này về rồi cho tôi điều khiển từ xa để tôi sửa giúp anh một cái nha.",1
"Chào anh, đây là thông báo từ Cục Cảnh Sát Giao Thống. Phưong tiện của anh bị ghi nhập phạt vượt đèn đỏ tại camera giao thông ngã tư Phú Nhừ. Anh cần đóng phạt 1 triệu 2 vào tài khoản sau để xóa hình ảnh vi phạm.",1
"Đây là thống báo tự động từ hệ thống xử lý phạt nguội Cục Cảnh Sát Giao Thung. Biển số của bạn bị ghi nhận vi phạm tốc độ tại cao tốc Nội Bài Lào Cay. Vui lòng nộp phạt 800 nghìn vào tài khoản mô tả dưới đây.",1
"Chào bạn, bên Trung Tâm Xử Lý Phạt Nguội tui gọi nha. Xe của bạn hồi sáng chạy ầu đèn đỏ ở đường Nguyễn Văn Linh bị camera chụp rồi. Bạn cần nộp phạt 1 triệu 5 vô số tài khoản này để khỏi bị giữ bằng lái nha.",1
"Anh ơi tui bên trung tâm dịch vụ ViếtTen gọi. Thuê bao của anh chuẩn bị bị khóa 2 chiều do chưa chuẩn hóa thông tin đăng ký. Anh cần nghe máy và cung cấp mã OTP trong tin nhắn để chúng tôi xử lý không anh sẽ mất sim.",2
"Chào chị Linh, bên chăm sóc khách hàng MôBaPhôn gọi cho chị đây. Sim của chị sắp bị thu hồi do không khớp thông tin đăng ký với cơ sở dữ liệu quốc gia. Chị cần đọc mã xác nhận trong tin nhắn vừa gửi cho chúng tôi để giữ sim.",2
"Alo anh nì, tui bên ViNaPhoN tề nì. Sim của anh tê sắp bị khóa 1 chiều do thông tin đăng ký bị lỗi hệ thống rồi nớ. Anh mau đọc mã OTP trong tin nhắn cho tui cập nhật trước 5 giờ chiều không là mất sim liền tề.",2
"Bạn ơi bên tổng đài ZaLô đây. Tài khoản ZaLô của bạn đang bị báo cáo vi phạm bản quyền nội dung. Bạn cần cung cấp mã xác thực 6 số vừa gửi vào số điện thoại để xác minh danh tính không sẽ bị khóa tài khoản.",3
"Đây là thống báo từ FầysBốc Support đây bạn ơi. Tài khoản của bạn bị chúng tôi phát hiện vi phạm cộng đồng nghiêm trọng. Bạn cần xác minh danh tính bằng cách nhập mật khẩu mới vào đường link chúng tôi gửi.",3
"Alo anh nồng hắn, bên hỗ trợ TikToK gọi đây. Tài khoản của anh bị báo cáo đăng nội dung vi phạm rồi anh ơi. Anh cần bấm vào đường link này đăng nhập lại để xác minh không là bị xóa tài khoản luôn.",3
"Dạ anh ơi, tôi gọi từ ngân hàng ViCôBi đây. Thẻ tín dụng của anh bị phát hiện có giao dịch đáng ngờ tại nước ngoài. Anh cần cung cấp mã OTP vừa gửi vào điện thoại để chúng tôi tạm khóa giao dịch bảo vệ anh.",4
"Chào chị, bên chăm sóc khách hàng MBM Băng gọi cho chị đây. Tài khoản của chị vừa có giao dịch bất thường 50 triệu từ thiết bị lạ. Chị cần báo mã OTP để chúng tôi đóng băng giao dịch trước khi bị mất tiền.",4
"Alo ạ, tui bên An Công Ban gọi tề. Tài khoản của anh tê vừa bị truy cập từ thiết bị lạ ở nước ngoài đó. Anh mau đọc số OTP trong tin nhắn cho tui để tui khóa tài khoản lại không là mất hết tiền liền.",4
"Anh ơi anh nợ tiền vay của tụi tui 15 triệu rồi mà anh không chịu trả. Chiều nay nếu anh không nộp đủ số tiền đó thì tụi tui cho người đến nhà anh để xử lý rồi đó. Mau chuyển tiền vào số tài khoản này đi.",5
"Bạn ơi bạn vay tiền app rồi không trả nợ thì làm sao được. Tụi tui có đủ thông tin danh bạ điện thoại của bạn rồi. Nếu bạn không thanh toán ngay hôm nay thì tụi tui sẽ gọi cho toàn bộ người thân của bạn thông báo liền.",5
"Mày nghe không, tao biết địa chỉ nhà mày hết rồi. Mày mà không chịu trả 30 triệu cho tao chiều nay thì tao cho mấy đứa tới quậy nát nhà mày luôn. Mau chuyển tiền đi không hối hận đó.",5
"Anh ơi anh vừa bị hack tài khoản ngân hàng rồi. Tôi là nhân viên an ninh mạng bên ngân hàng TiCôBi. Anh cần ngay lập tức chuyển toàn bộ tiền trong tài khoản vào tài khoản dự phòng an toàn mà tôi cung cấp.",6
"Chị ơi tôi là kiểm toán viên từ Tổng Cục Thuế đây. Công ty của chị đang phát sinh tiền thuế chưa nộp 80 triệu. Chị cần chuyển tiền vào tài khoản thuế khẩn cấp này trước 17 giờ hôm nay không bị phong tỏa tài sản.",6
"Bạn ơi tôi là kế toán bên đối tác cũ gọi đây. Sếp nhờ tôi liên lạc với bạn về khoản thanh toán hợp đồng 200 triệu. Bạn chuyển vào số tài khoản mới này giúp tôi vì sếp vừa đổi tài khoản ngân hàng rồi đó.",6
"Dạ anh ơi tôi đây, người cho anh vay tiền ngày trước đây. Anh còn nợ tôi 20 triệu tiền gốc cộng lãi chưa trả. Anh mau chuyển đủ số tiền này vào tài khoản mới của tôi trong hôm nay không là tôi thuê người đến nhà anh.",7
"Mày biết tao là ai không, tao là chủ nợ của mày đó. Mày còn nợ tao 50 triệu từ năm ngoái mà chưa chịu trả. Tao đang liên hệ với mấy đứa đệ tao rồi, mày không chuyển tiền hôm nay là tao cho tụi nó tới nhà mày luôn.",7
"Anh ơi tôi là nhân viên thu hồi nợ của công ty tài chính FêKrêDiT. Anh đang nợ 45 triệu đã quá hạn 6 tháng. Hôm nay anh cần thanh toán ít nhất 20 triệu vào tài khoản này không sẽ bị kiện ra tòa và liệt vào danh sách đen.",7
"Chào anh đây là tin nhắn tự động từ hệ thống ngân hàng ViCôBi. Tài khoản của anh nhận được khoản tiền chuyển nhầm 50 triệu từ khách hàng khác. Anh vui lòng hoàn tiền lại vào số tài khoản dưới đây trong 24 giờ.",8
"Dạ chị ơi tôi là khách hàng của ngân hàng ACBi gọi đây. Tôi vừa chuyển nhầm 30 triệu vào tài khoản của chị rồi. Chị vui lòng kiểm tra lịch sử giao dịch rồi hoàn tiền lại cho tôi vào số này giúp tôi với.",8
"Bạn ơi tôi nhờ bạn chuyển tiền hộ tôi 20 triệu sang tài khoản này được không. Tôi đang có việc gấp ở nước ngoài không thể chuyển được. Tôi sẽ hoàn tiền lại cho bạn khi về nước nhé.",8
"Chào chị em ơi chị vừa may mắn trúng giải đặc biệt của chương trình tri ân khách hàng VinCôMa rồi. Giải thưởng của chị là xe hơi trị giá 500 triệu đồng. Chị cần nộp phí trước bạ và thuế trước khi nhận là 30 triệu.",9
"Bạn ơi chúc mừng bạn là người may mắn được nhà mạng VietTên chọn nhận thưởng chương trình khuyến mãi 20 năm. Phần thưởng của bạn là iPhone 15 Pro Max. Bạn chỉ cần nộp phí vận chuyển và thuế 5 triệu là nhận được.",9
"Anh ơi anh vừa trúng giải nhất chương trình bốc thăm của siêu thị BiGiSi. Giải thưởng là tiền mặt 100 triệu đồng. Anh cần nộp phí xử lý hồ sơ 10 triệu và thuế thu nhập 15 triệu trước khi nhận thưởng.",9
"Chào bạn tôi là nhà đầu tư chuyên nghiệp đang quản lý quỹ đầu tư tài chính sinh lời cao. Hiện tại tôi đang có chương trình mời thêm thành viên tham gia với lợi nhuận cam kết 30% mỗi tháng. Bạn chỉ cần góp vốn tối thiểu 50 triệu.",10
"Bạn ơi tôi đang làm đại lý phân phối bánh mì truyền thống Việt Nam ở ÚC. Tôi cần thêm nhà cung cấp gấp do đơn hàng quá nhiều. Bạn có thể ứng trước 100 triệu tiền hàng không tôi sẽ thanh toán gấp đôi sau 1 tháng.",10
"Dạ anh ơi tôi đang làm dự án bất động sản lớn ở Đà Nẵng cần huy động vốn gấp. Anh đầu tư 200 triệu thì sau 6 tháng tôi hoàn vốn và lãi suất 40%. Hợp đồng rõ ràng tôi gửi qua zalo ngay.",10
"Chào bạn đây là CoiNBảs VN đây. Tài khoản giao dịch tiền kỹ thuật số của bạn bị hệ thống phát hiện giao dịch đáng ngờ. Bạn cần nộp tiền bảo lãnh tài khoản 50 triệu vào ví điện tử của chúng tôi để mở khóa.",11
"Chị ơi tôi là chuyên gia tài chính đầu tư cổ phiếu có kinh nghiệm 20 năm. Tôi đang có danh mục cổ phiếu tiềm năng tăng 500% trong 3 tháng tới. Chị chỉ cần đầu tư 100 triệu vào tài khoản sàn do tôi quản lý.",11
"Anh ơi tôi vừa kiếm được 200 triệu từ đầu tư tiền điện tử qua ứng dụng này. Anh muốn tham gia không tôi chỉ cho cách. Anh nạp ít nhất 20 triệu vào ví tôi chỉ rồi tôi hướng dẫn giao dịch sinh lời ngay.",11
"Bạn ơi tôi đang có việc làm online nhàn hạ thu nhập 5 đến 10 triệu mỗi ngày. Công việc chỉ là like và share bài đăng trên mạng xã hội. Bạn chỉ cần nộp phí đăng ký thành viên 2 triệu để bắt đầu làm việc.",12
"Anh ơi tuyển cộng tác viên đánh giá sản phẩm online thu nhập 300 đến 500 nghìn mỗi giờ anh ơi. Anh chỉ cần mua sản phẩm trên sàn theo link tôi gửi rồi nhận hoa hồng ngay. Anh nộp trước 5 triệu để kích hoạt tài khoản.",12
"Chị ơi công ty tôi đang cần tuyển người làm việc tại nhà đánh giá app được trả lương cao lắm. Chị làm 2 tiếng mỗi ngày thu nhập 200 đến 500 nghìn. Chị cần đặt cọc 3 triệu để nhận thiết bị làm việc về nhà.",12
"Chào anh tôi là nhân viên hải quan sân bay quốc tế NộiBây đây. Bưu kiện từ nước ngoài gửi về tên anh đang bị giữ tại kho vì thiếu hồ sơ thuế. Anh cần nộp thuế nhập khẩu 15 triệu để thông quan nhận hàng.",13
"Bạn ơi tôi là nhân viên bưu điện khu vực gọi đây. Gói hàng của bạn từ Nhật Bản đang bị giữ tại bưu điện trung tâm do thiếu chứng từ. Bạn cần nộp phí thông quan 8 triệu để nhận hàng trước khi bị tiêu hủy.",13
"Chị ơi tôi là nhân viên DHL Việt Nam gọi đây. Kiện hàng từ người thân gửi về từ Mỹ đang bị hải quan giữ lại do phát hiện vật phẩm cần khai báo thêm. Chị cần nộp phí kiểm định 12 triệu để thông quan.",13
"Bạn ơi tôi có ảnh và video riêng tư của bạn đang nắm giữ đây. Nếu bạn không chuyển 20 triệu vào tài khoản tôi trong 24 giờ tôi sẽ tung hết lên mạng xã hội và gửi cho người thân và đồng nghiệp của bạn.",14
"Chị nghe tôi nói nha, tôi có clip nhạy cảm của chị đây rồi. Chị muốn tôi không tung clip này lên mạng thì chuyển 30 triệu vào tài khoản này ngay hôm nay. Không làm thì tôi tung hết lên tất cả trang mạng.",14
"Anh ơi tôi đang nắm giữ thông tin cá nhân nhạy cảm của anh thu thập được từ thiết bị anh cài app dạo trước. Anh không thanh toán 15 triệu hôm nay thì tôi sẽ phát tán hết cho sếp và gia đình anh.",14
"Dạ anh ơi bên tổ chức từ thiện trẻ em vùng cao gọi đây. Hiện tại đang có 200 em nhỏ vùng lũ cần cứu trợ khẩn cấp. Anh có thể ủng hộ 500 nghìn vào số tài khoản này để giúp các em có bữa ăn không ạ.",15
"Bạn ơi tôi kêu gọi ủng hộ đồng bào bị lũ lụt ở miền Trung. Hiện có hàng trăm gia đình mất nhà cần hỗ trợ khẩn cấp. Bạn chuyển tiền vào tài khoản từ thiện này giúp bà con với nhé.",15
"Chị ơi tôi đại diện hội từ thiện nuôi trẻ mồ côi vùng biên giới gọi đây. Hiện quỹ đang cần gấp tiền mua thuốc cho 50 em bé bị bệnh. Chị ủng hộ 1 triệu vào tài khoản dưới đây giúp các em với.",15
"Anh em ơi tôi đang cần người đầu tư vào dự án casino online hợp pháp ở nước ngoài. Tỷ lệ thắng cực cao tôi đảm bảo mỗi ngày lời ít nhất 5 triệu. Anh em chuyển vốn 50 triệu vào tài khoản này tôi tự giao dịch cho.",16
