"Anh ơi anh có nhận ra anh tôi không, tôi là Minh đây. Tôi đang bị kẹt ở sân bay Thái Lan mà quên ví mất rồi. Anh có thể chuyển gấp cho tôi 20 triệu để mua vé về không, về đến nơi tôi hoàn ngay.",4
"Chị ơi tôi là Hoa bạn thân của chị đây nhưng tôi đang bị mất điện thoại rồi. Tôi đang dùng máy mượn gọi cho chị. Chị chuyển cho tôi mượn 15 triệu để tôi về được không, ngân hàng tôi đang bị khóa không rút được tiền.",4
"Em ơi em Lan đây, chị đang gọi từ số mới vì điện thoại cũ bị rơi vỡ rồi. Sếp chị đang cần thanh toán hợp đồng gấp trong 30 phút mà chị không mang thẻ theo. Em chuyển hộ chị 30 triệu vào tài khoản này đi, chị hoàn lại ngay hôm nay.",4
"Bạn ơi cuộc gọi video này là tôi đây, Tùng bạn thân của bạn đó. Bạn thấy mặt tôi đây rồi đúng không. Tôi đang cần gấp 50 triệu để đặt cọc dự án không sẽ mất hợp đồng. Bạn chuyển giúp tôi ngay tài khoản này đi.",4
"Alo mình ơi thấy mình trên màn hình không nè, mình là Trang đây. Tín hiệu hơi yếu nên hơi giật. Mình đang cần chuyển gấp tiền học phí cho con gái 25 triệu mà thẻ mình bị nuốt tại cây ATM rồi. Mình chuyển tài khoản này cho tôi giúp không?",4
"Bố ơi bố con là Bảo đây, con đang gọi từ số của bạn vì điện thoại con hết pin. Con bị tai nạn xe nhẹ và đang cần tiền đặt viện phí gấp 10 triệu. Bố chuyển vào số tài khoản này giúp con không, bác sĩ đang chờ bố ơi.",4
"Bác ơi đây là cháu Hùng gọi từ số bạn vì điện thoại cháu hỏng rồi. Cháu đang kẹt ở nước ngoài chưa về được vì thiếu tiền mua vé. Bác cho cháu mượn 15 triệu được không bác, cháu về là hoàn ngay cho bác ạ.",4
"Chị ơi chị thấy mặt tôi trên video không, đây là Lan đây chị. Hình ảnh hơi mờ vì tín hiệu kém. Tôi đang cần gấp tiền trả nợ 40 triệu trước 5 giờ chiều hôm nay không mất nhà. Chị chuyển giúp tôi địa chỉ này nhanh lên.",4
"Anh ơi trên màn hình anh thấy tôi rõ không, đây đúng là tôi Hải bạn anh đây. Tôi đang ở bệnh viện gấp cần phẫu thuật mà chưa có người nhà ký giấy. Anh đặt cọc viện phí hộ tôi 20 triệu đi rồi tôi báo gia đình hoàn lại cho anh.",4
"Em gọi điện cho bạn muốn nhờ bạn cái này. Bạn có thể tải giúp tôi cái ứng dụng VNeID mới theo link này không? Cổng Dịch vụ Công cập nhật app mới yêu cầu người dân cài lại để cập nhật thông tin căn cước. Bạn tải về cấp quyền đầy đủ rồi đăng nhập tài khoản vào nhé.",1
"Anh ơi tôi là cán bộ phường gọi đây. Anh cần cài đặt ứng dụng VNeID phiên bản 3.0 mới nhất theo đường link tôi gửi tin nhắn vào máy anh. Ứng dụng này thu thập sinh trắc học và cập nhật CCCD gắn chip theo yêu cầu mới của Bộ Công An. Anh cài xong cấp quyền truy cập đầy đủ cho tôi kiểm tra.",1
"Chào chị đây là thông báo từ Cục Quản Lý Xuất Nhập Cảnh. Hệ thống hộ chiếu của chị cần cập nhật sinh trắc học qua ứng dụng mới. Chị bấm vào link này tải app về thiết bị cài đặt xong đăng nhập bằng số CCCD và mật khẩu tài khoản công dân để hoàn tất.",1
"Bạn ơi tôi là nhân viên Sở Tư Pháp gọi theo danh sách cần cập nhật công chứng điện tử. Bạn cần tải app DVCQG phiên bản mới nhất từ link này về điện thoại cài đặt xong vào phần cài đặt cấp quyền Trợ Năng và Quản Lý Thiết Bị cho ứng dụng.",1
"Anh ơi thông báo gấp từ Bộ Thông Tin và Truyền Thông. Điện thoại của anh cần cõi lại ứng dụng Dịch Vụ Công phiên bản mới tránh bị khóa tài khoản. Anh bấm link này tải file APK về cài thủ công rồi cấp toàn bộ quyền hệ thống cho app hoạt động.",1
"Em chào bác ạ bên Bảo Hiểm Xã Hội Việt Nam gọi. Bác cần cài app VssID phiên bản 4.0 mới nhất để nhận trợ cấp hưu trí điện tử theo chính sách mới từ tháng 4 này. Bác bấm vào đường link bác nhận trong tin nhắn tải về điện thoại cài và đăng nhập.",1
"Này chị Hoa ơi, dự án TopTrade1 của chúng tôi đang chiêu mộ thêm cộng đồng nhà đầu tư F0. Chị chỉ cần bỏ vốn tối thiểu 50 triệu và giới thiệu thêm 3 người tham gia là nhận hoa hồng 20%. Thu nhập thụ động mỗi tháng 15 đến 30% vốn đầu tư không cần làm gì thêm.",11
"Bạn ơi mời bạn tham gia hệ thống đầu tư MetaWealth hoàn toàn tự động AI giao dịch thay bạn. Bạn nộp vốn tối thiểu 20 triệu vào ví của tôi quản lý mỗi ngày sinh lời 1 đến 2% tự động rút về ví bạn. Mới ra mắt ở Việt Nam đang cần nhà đầu tư đầu tiên hưởng ưu đãi.",11
"Anh xem này anh ơi, thu nhập trong tháng vừa rồi của anh Bình bạn tôi là 80 triệu từ mô hình đầu tư GoldFarm. Anh chỉ cần ký quỹ 100 triệu vào sàn này tôi hướng dẫn anh giao dịch nông nghiệp số sinh lời cực cao. Hệ thống bảo đảm hoàn vốn sau 6 tháng.",11
"Chị Linh ơi tôi đang hướng dẫn nhiều chị em trong nhóm tôi kiếm thêm thu nhập từ mô hình MLM CryptoLux ở Singapore mới vô Việt Nam. Chị tham gia tầng F1 bỏ vốn 30 triệu và giới thiệu 5 người là thu nhập ổn định 15 triệu mỗi tháng không cần làm gì.",11
"Bạn ơi tôi đại diện dự án BlockFarm hệ sinh thái nông nghiệp blockchain quốc tế. Bạn đầu tư token của nông trại 3000 đô sẽ nhận cổ tức mỗi tháng 8% và quyền bán lại token khi giá tăng x10. Dự án có hợp đồng thông minh minh bạch hoàn toàn không thể gian lận.",11
"Nhóm VIP Telegram anh ơi. Tôi vừa đưa thêm anh vào nhóm kín 200 thành viên toàn là nhà đầu tư lớn. Nhóm có chuyên gia phân tích kỹ thuật chia sẻ tín hiệu giao dịch crypto thắng 90%. Anh nạp vốn 50 triệu vào sàn do tôi giới thiệu bắt đầu theo tín hiệu ngay.",11
